factor,trade_date,correlation
assets_to_com_eq_paholder,2016-09-30,-0.0060981331360851288
assets_to_com_eq_paholder,2016-10-31,-0.16408706368808704
assets_to_com_eq_paholder,2016-11-30,-0.14686846713785309
assets_to_com_eq_paholder,2016-12-31,-0.037387041535562777
longdebt_to_com_eq_paholder,2010-01-31,-0.0092756377960969104
longdebt_to_com_eq_paholder,2010-02-28,-0.02350047408581319
longdebt_to_com_eq_paholder,2010-03-31,0.02335203321251747
longdebt_to_com_eq_paholder,2010-04-30,0.056408712542486701
longdebt_to_com_eq_paholder,2010-05-31,0.014216930840054124
longdebt_to_com_eq_paholder,2010-06-30,-0.005999412328848759
longdebt_to_com_eq_paholder,2010-07-31,0.0086194010617966256
longdebt_to_com_eq_paholder,2010-08-31,0.017071739679755057
longdebt_to_com_eq_paholder,2010-09-30,0.089002321985602317
longdebt_to_com_eq_paholder,2010-10-31,0.032554627525759466
longdebt_to_com_eq_paholder,2010-11-30,0.041861331600527095
longdebt_to_com_eq_paholder,2010-12-31,0.0029624854328770649
longdebt_to_com_eq_paholder,2011-01-31,0.010712248526516656
longdebt_to_com_eq_paholder,2011-02-28,0.04302459135198506
longdebt_to_com_eq_paholder,2011-03-31,0.018796989000490996
longdebt_to_com_eq_paholder,2011-04-30,-0.0046654094510475211
longdebt_to_com_eq_paholder,2011-05-31,-0.056299116322651416
longdebt_to_com_eq_paholder,2011-06-30,0.07899160454660567
longdebt_to_com_eq_paholder,2011-07-31,0.059479981253718457
longdebt_to_com_eq_paholder,2011-08-31,-0.073031332904391233
longdebt_to_com_eq_paholder,2011-09-30,0.0070568375216235419
longdebt_to_com_eq_paholder,2011-10-31,-0.00021837583469660872
longdebt_to_com_eq_paholder,2011-11-30,-0.039572354189219235
longdebt_to_com_eq_paholder,2011-12-31,0.06873104518046616
longdebt_to_com_eq_paholder,2012-01-31,0.083510703970031977
longdebt_to_com_eq_paholder,2012-02-29,-0.060109483219957356
longdebt_to_com_eq_paholder,2012-03-31,-0.040403412833815384
longdebt_to_com_eq_paholder,2012-04-30,0.055324098809468376
longdebt_to_com_eq_paholder,2012-05-31,-0.11020009460319019
longdebt_to_com_eq_paholder,2012-06-30,0.033569257092829229
longdebt_to_com_eq_paholder,2012-07-31,0.029563710256853636
longdebt_to_com_eq_paholder,2012-08-31,-0.030694108449556372
longdebt_to_com_eq_paholder,2012-09-30,0.0069358358938750612
longdebt_to_com_eq_paholder,2012-10-31,0.03693051818730396
longdebt_to_com_eq_paholder,2012-11-30,-0.019521102893830633
longdebt_to_com_eq_paholder,2012-12-31,-0.050546669851242801
longdebt_to_com_eq_paholder,2013-01-31,-0.0057604567948021899
longdebt_to_com_eq_paholder,2013-02-28,0.034314691977732237
longdebt_to_com_eq_paholder,2013-03-31,-0.13591282107157823
longdebt_to_com_eq_paholder,2013-04-30,-0.029808189698116858
longdebt_to_com_eq_paholder,2013-05-31,-0.014167411972676658
longdebt_to_com_eq_paholder,2013-06-30,0.017198685433269318
longdebt_to_com_eq_paholder,2013-07-31,0.0072261306446166048
longdebt_to_com_eq_paholder,2013-08-31,0.11604008089152132
longdebt_to_com_eq_paholder,2013-09-30,-0.00698489046523684
longdebt_to_com_eq_paholder,2013-10-31,-0.074020154531760793
longdebt_to_com_eq_paholder,2013-11-30,-0.0077236274720032137
longdebt_to_com_eq_paholder,2013-12-31,-0.08535314242290401
longdebt_to_com_eq_paholder,2014-01-31,0.012881751129614965
longdebt_to_com_eq_paholder,2014-02-28,0.0019536652861320246
longdebt_to_com_eq_paholder,2014-03-31,0.086621272625152151
longdebt_to_com_eq_paholder,2014-04-30,0.028039406457814803
longdebt_to_com_eq_paholder,2014-05-31,0.018812097508001502
longdebt_to_com_eq_paholder,2014-06-30,-0.014293267296546088
longdebt_to_com_eq_paholder,2014-07-31,0.027449885741304737
longdebt_to_com_eq_paholder,2014-08-31,0.039433227661627948
longdebt_to_com_eq_paholder,2014-09-30,-0.022754718448789228
longdebt_to_com_eq_paholder,2014-10-31,0.047559396083955881
longdebt_to_com_eq_paholder,2014-11-30,0.018013182146333552
longdebt_to_com_eq_paholder,2014-12-31,-0.035039836794956383
longdebt_to_com_eq_paholder,2015-01-31,-0.072432313402408993
longdebt_to_com_eq_paholder,2015-02-28,0.077942987184601367
longdebt_to_com_eq_paholder,2015-03-31,0.065092217943246863
longdebt_to_com_eq_paholder,2015-04-30,0.10721389992077875
longdebt_to_com_eq_paholder,2015-05-31,-0.078474086924985517
longdebt_to_com_eq_paholder,2015-06-30,-0.093811389242246024
longdebt_to_com_eq_paholder,2015-07-31,0.10174681418612584
longdebt_to_com_eq_paholder,2015-08-31,0.10288020220697636
longdebt_to_com_eq_paholder,2015-09-30,-0.0087994604754813438
longdebt_to_com_eq_paholder,2015-10-31,-0.0048574223015765798
longdebt_to_com_eq_paholder,2015-11-30,0.11887757532981552
longdebt_to_com_eq_paholder,2015-12-31,-0.15758112441928976
longdebt_to_com_eq_paholder,2016-01-31,-0.0036068803962410645
longdebt_to_com_eq_paholder,2016-02-29,-0.089296933339786874
longdebt_to_com_eq_paholder,2016-03-31,0.064819734617658914
longdebt_to_com_eq_paholder,2016-04-30,-0.046770160619284781
longdebt_to_com_eq_paholder,2016-05-31,-0.041843287463282496
longdebt_to_com_eq_paholder,2016-06-30,-0.029131071210003381
longdebt_to_com_eq_paholder,2016-07-31,-0.083138914100101602
longdebt_to_com_eq_paholder,2016-08-31,0.082141353896738489
longdebt_to_com_eq_paholder,2016-09-30,0.0029843312338313677
longdebt_to_com_eq_paholder,2016-10-31,-0.1289854163059955
longdebt_to_com_eq_paholder,2016-11-30,0.011301455334015144
longdebt_to_com_eq_paholder,2016-12-31,-0.16857788032966264
debttoassets,2010-01-31,0.0094487327994309308
debttoassets,2010-02-28,-0.028893758191577367
debttoassets,2010-03-31,-0.069382965410631492
debttoassets,2010-04-30,0.0036831947646119153
debttoassets,2010-05-31,0.025514997898966298
debttoassets,2010-06-30,0.040246366040729051
debttoassets,2010-07-31,0.069544840666842134
debttoassets,2010-08-31,0.018041791408890086
debttoassets,2010-09-30,0.12059840651073393
debttoassets,2010-10-31,0.059987896787488386
debttoassets,2010-11-30,-0.0078847235562158127
debttoassets,2010-12-31,0.052706030246417152
debttoassets,2011-01-31,0.025845478560321659
debttoassets,2011-02-28,0.05200830950284225
debttoassets,2011-03-31,0.052617592569929289
debttoassets,2011-04-30,0.13689519293467906
debttoassets,2011-05-31,0.048826872922658519
debttoassets,2011-06-30,0.06053011684518253
debttoassets,2011-07-31,-0.0451891634345154
debttoassets,2011-08-31,-0.11122235151103128
debttoassets,2011-09-30,0.03591666990639987
debttoassets,2011-10-31,-0.12962919527621619
debttoassets,2011-11-30,-0.14530127862970871
debttoassets,2011-12-31,0.025888368994242808
debttoassets,2012-01-31,0.11735106665088431
debttoassets,2012-02-29,-0.094545759639622168
debttoassets,2012-03-31,-0.005266308435147425
debttoassets,2012-04-30,0.062814036149383842
debttoassets,2012-05-31,-0.040444365592786545
debttoassets,2012-06-30,-0.062079758317891878
debttoassets,2012-07-31,-0.0020416164816731007
debttoassets,2012-08-31,-0.012495085678740789
debttoassets,2012-09-30,0.037825012053238141
debttoassets,2012-10-31,-0.015385279904607576
debttoassets,2012-11-30,0.13018438388790163
debttoassets,2012-12-31,-0.011629029189250338
debttoassets,2013-01-31,0.16450878635360944
debttoassets,2013-02-28,-0.043527377876936224
debttoassets,2013-03-31,-0.15550603512637043
debttoassets,2013-04-30,0.11472158786149608
debttoassets,2013-05-31,0.087771984221401575
debttoassets,2013-06-30,-0.035783342363499178
debttoassets,2013-07-31,-0.059266320685635386
debttoassets,2013-08-31,0.071579985191834894
debttoassets,2013-09-30,-0.01413585181336424
debttoassets,2013-10-31,-0.078166866662146825
debttoassets,2013-11-30,-0.025585803218282216
debttoassets,2013-12-31,-0.05125988668932159
debttoassets,2014-01-31,0.01987994015761568
debttoassets,2014-02-28,-0.068657210001942262
debttoassets,2014-03-31,0.10599200869082688
debttoassets,2014-04-30,0.060700516301942786
debttoassets,2014-05-31,-0.08846945621019249
debttoassets,2014-06-30,0.11781803709574502
debttoassets,2014-07-31,0.0065425392505863798
debttoassets,2014-08-31,-0.0086016098582607625
debttoassets,2014-09-30,-0.064509668088055458
debttoassets,2014-10-31,0.0068271122326578979
debttoassets,2014-11-30,0.048618590068875506
debttoassets,2014-12-31,0.046783407760025562
debttoassets,2015-01-31,-0.0055968987898179726
debttoassets,2015-02-28,-0.041080092169108462
debttoassets,2015-03-31,0.018467823449797367
debttoassets,2015-04-30,0.13581239598371234
debttoassets,2015-05-31,-0.016841315086453919
debttoassets,2015-06-30,-0.13505731673480448
debttoassets,2015-07-31,0.11931909503337962
debttoassets,2015-08-31,0.052846228236658258
debttoassets,2015-09-30,0.054910607929799619
debttoassets,2015-10-31,0.051266917913480523
debttoassets,2015-11-30,0.092887319486458092
debttoassets,2015-12-31,-0.11962978148061294
debttoassets,2016-01-31,-0.0077343915447270076
debttoassets,2016-02-29,0.0046616042245860665
debttoassets,2016-03-31,-0.038895119842926845
debttoassets,2016-04-30,-0.051315246919072813
debttoassets,2016-05-31,-0.1027680936635728
debttoassets,2016-06-30,-0.013694650310636587
debttoassets,2016-07-31,0.0027221407559660888
debttoassets,2016-08-31,-0.012142277935052445
debttoassets,2016-09-30,-0.036571290039087795
debttoassets,2016-10-31,-0.11615389305406912
debttoassets,2016-11-30,-0.14141364229417908
debttoassets,2016-12-31,-0.039323201254588568
1_month_return,2010-01-31,-0.057478567715438737
1_month_return,2010-02-28,-0.0011633940183847374
1_month_return,2010-03-31,0.23747875302712032
1_month_return,2010-04-30,0.021966976530785057
1_month_return,2010-05-31,0.075079785398650373
1_month_return,2010-06-30,0.10035798277989857
1_month_return,2010-07-31,0.16887354706591404
1_month_return,2010-08-31,0.14267159088134254
1_month_return,2010-09-30,0.06028095207456332
1_month_return,2010-10-31,0.042809626500076588
1_month_return,2010-11-30,0.17523726673755011
1_month_return,2010-12-31,-0.0477796642759954
1_month_return,2011-01-31,0.13776089857632157
1_month_return,2011-02-28,-0.10075429991527333
1_month_return,2011-03-31,0.0486236514685996
1_month_return,2011-04-30,0.024323301992141982
1_month_return,2011-05-31,-0.035909612484920125
1_month_return,2011-06-30,-0.10250303240073545
1_month_return,2011-07-31,-0.038727853959990656
1_month_return,2011-08-31,0.050375326048639868
1_month_return,2011-09-30,-0.0082379746489684123
1_month_return,2011-10-31,-0.099974667405356751
1_month_return,2011-11-30,0.02940104499907659
1_month_return,2011-12-31,0.11949636801119713
1_month_return,2012-01-31,0.16366532668235773
1_month_return,2012-02-29,0.026027660714876163
1_month_return,2012-03-31,-0.0028745283286010967
1_month_return,2012-04-30,0.0052859287050726822
1_month_return,2012-05-31,0.12813632088503904
1_month_return,2012-06-30,0.035349697357542412
1_month_return,2012-07-31,0.011760232267363077
1_month_return,2012-08-31,0.11542517198718372
1_month_return,2012-09-30,0.06425705156916485
1_month_return,2012-10-31,0.022379258311574144
1_month_return,2012-11-30,0.013780252612879467
1_month_return,2012-12-31,-0.055093001885558185
1_month_return,2013-01-31,-0.0104414948401666
1_month_return,2013-02-28,-0.048048351412397994
1_month_return,2013-03-31,0.038604692490142915
1_month_return,2013-04-30,0.10473513959238255
1_month_return,2013-05-31,-0.054818279284115159
1_month_return,2013-06-30,0.11320834092196179
1_month_return,2013-07-31,-0.025499233113102281
1_month_return,2013-08-31,-0.022729139506729827
1_month_return,2013-09-30,0.070014394789629383
1_month_return,2013-10-31,-0.010994194588805815
1_month_return,2013-11-30,-0.012883667741787943
1_month_return,2013-12-31,0.015494894753106227
1_month_return,2014-01-31,0.13397389821627553
1_month_return,2014-02-28,-0.050299025720525178
1_month_return,2014-03-31,0.089319834025341854
1_month_return,2014-04-30,0.044727636211529968
1_month_return,2014-05-31,0.10417247019675994
1_month_return,2014-06-30,0.040161243346040605
1_month_return,2014-07-31,0.17471232850006899
1_month_return,2014-08-31,0.039030161919142936
1_month_return,2014-09-30,-0.07300853250485366
1_month_return,2014-10-31,0.048359721993976021
1_month_return,2014-11-30,0.0086633550684684091
1_month_return,2014-12-31,0.15247535222031317
1_month_return,2015-01-31,0.033514179206412108
1_month_return,2015-02-28,-0.0078199898031566829
1_month_return,2015-03-31,-0.058176643601198501
1_month_return,2015-04-30,-0.020739748034292793
1_month_return,2015-05-31,0.016152704334309688
1_month_return,2015-06-30,-0.11588120127061306
1_month_return,2015-07-31,0.10689481854915944
1_month_return,2015-08-31,-0.056694104664776132
1_month_return,2015-09-30,-0.072954603704057888
1_month_return,2015-10-31,-0.067992222840139602
1_month_return,2015-11-30,0.047396616331092128
1_month_return,2015-12-31,-0.057752785735889475
1_month_return,2016-01-31,-0.025552548252674424
1_month_return,2016-02-29,0.053560582135591998
1_month_return,2016-03-31,0.026809972958838128
1_month_return,2016-04-30,0.010708248637414862
1_month_return,2016-05-31,0.094893623376602038
1_month_return,2016-06-30,0.028094195459909519
1_month_return,2016-07-31,0.16298766345431209
1_month_return,2016-08-31,-0.018551962935367039
1_month_return,2016-09-30,0.092416864352004691
1_month_return,2016-10-31,-0.013191982078111741
1_month_return,2016-11-30,0.16441505320829067
1_month_return,2016-12-31,0.039459244246683574
3_month_return,2010-01-31,-0.089399253894912392
3_month_return,2010-02-28,0.028251354562237839
3_month_return,2010-03-31,0.1179386112675509
3_month_return,2010-04-30,0.025743056939270755
3_month_return,2010-05-31,0.058381345560201407
3_month_return,2010-06-30,0.075049462092592126
3_month_return,2010-07-31,-0.011497888107238164
3_month_return,2010-08-31,0.076182619386023012
3_month_return,2010-09-30,0.15583702909456829
3_month_return,2010-10-31,-0.023716365430481737
3_month_return,2010-11-30,0.060483815695020746
3_month_return,2010-12-31,-0.060293594473361078
3_month_return,2011-01-31,0.013850406717551533
3_month_return,2011-02-28,-0.073396043407782954
3_month_return,2011-03-31,0.10879030955243087
3_month_return,2011-04-30,0.084085564638644944
3_month_return,2011-05-31,-0.039811161915573746
3_month_return,2011-06-30,-0.074439856452366504
3_month_return,2011-07-31,-0.028796836100780376
3_month_return,2011-08-31,0.079976490378073639
3_month_return,2011-09-30,-0.011229973939755665
3_month_return,2011-10-31,-0.01288173153621916
3_month_return,2011-11-30,-0.12618141537937666
3_month_return,2011-12-31,0.072974643603657907
3_month_return,2012-01-31,0.11402525420213092
3_month_return,2012-02-29,-0.08010365986070031
3_month_return,2012-03-31,-0.037891462638716213
3_month_return,2012-04-30,0.058662954231393921
3_month_return,2012-05-31,0.14852613768294284
3_month_return,2012-06-30,-0.011246067537773279
3_month_return,2012-07-31,0.016799149138956637
3_month_return,2012-08-31,0.13711649769733161
3_month_return,2012-09-30,-0.074163077483666004
3_month_return,2012-10-31,-0.0069225147778628092
3_month_return,2012-11-30,-0.0056477233822384539
3_month_return,2012-12-31,0.020834069470458402
3_month_return,2013-01-31,0.0078853101165610121
3_month_return,2013-02-28,0.0011232486759439515
3_month_return,2013-03-31,-0.047191999657370032
3_month_return,2013-04-30,0.13653874221698314
3_month_return,2013-05-31,0.06144830312758072
3_month_return,2013-06-30,0.095846617885284868
3_month_return,2013-07-31,-0.031671807514238273
3_month_return,2013-08-31,-0.04070899749853861
3_month_return,2013-09-30,-0.036878638086695156
3_month_return,2013-10-31,0.038869867612501087
3_month_return,2013-11-30,0.03253155004477272
3_month_return,2013-12-31,-0.021540949341467403
3_month_return,2014-01-31,0.12538722678904912
3_month_return,2014-02-28,-0.046174102232705738
3_month_return,2014-03-31,0.019917102299856847
3_month_return,2014-04-30,0.071941229529106518
3_month_return,2014-05-31,0.010799674179916511
3_month_return,2014-06-30,-0.062225897438016868
3_month_return,2014-07-31,0.15272457967558198
3_month_return,2014-08-31,-0.036776706345762557
3_month_return,2014-09-30,-0.057544370790959087
3_month_return,2014-10-31,0.0067467469717195014
3_month_return,2014-11-30,-0.0094851027256104368
3_month_return,2014-12-31,0.15926932212906333
3_month_return,2015-01-31,-0.082970314326750408
3_month_return,2015-02-28,-0.049673885595045417
3_month_return,2015-03-31,-0.0770253725851784
3_month_return,2015-04-30,-0.10950423947435621
3_month_return,2015-05-31,0.088921689624878078
3_month_return,2015-06-30,-0.11258039472413331
3_month_return,2015-07-31,0.13004817715158296
3_month_return,2015-08-31,-0.064547139764206105
3_month_return,2015-09-30,-0.014192432520027144
3_month_return,2015-10-31,0.018200789329618303
3_month_return,2015-11-30,0.22629876161541057
3_month_return,2015-12-31,-0.1565403502327079
3_month_return,2016-01-31,-0.0018852972746454318
3_month_return,2016-02-29,0.019363249997904092
3_month_return,2016-03-31,0.031387574612627089
3_month_return,2016-04-30,-0.0054211070211390424
3_month_return,2016-05-31,0.13491181142876965
3_month_return,2016-06-30,0.015449219241037478
3_month_return,2016-07-31,0.13495204214143894
3_month_return,2016-08-31,0.071619674553875676
3_month_return,2016-09-30,0.072797051592859943
3_month_return,2016-10-31,-0.10105747477585857
3_month_return,2016-11-30,0.13135108924235225
3_month_return,2016-12-31,0.015622745069206254
6_month_return,2010-01-31,-0.037470198878680819
6_month_return,2010-02-28,-0.0078025469334193709
6_month_return,2010-03-31,-0.060203755663980493
6_month_return,2010-04-30,-0.036566871828189636
6_month_return,2010-05-31,-0.016995452882480118
6_month_return,2010-06-30,0.079074307890444728
6_month_return,2010-07-31,-0.094212253716205327
6_month_return,2010-08-31,0.15550050396252088
6_month_return,2010-09-30,0.040387920066804146
6_month_return,2010-10-31,-0.0070639330408528954
6_month_return,2010-11-30,0.042455833623303726
6_month_return,2010-12-31,0.073703287943430187
6_month_return,2011-01-31,0.027752788097820027
6_month_return,2011-02-28,-0.061842589743022772
6_month_return,2011-03-31,0.065827028401726759
6_month_return,2011-04-30,0.074117939344374439
6_month_return,2011-05-31,-0.060079665495797782
6_month_return,2011-06-30,-0.09629799407859567
6_month_return,2011-07-31,-0.059083909992218103
6_month_return,2011-08-31,0.015314513475591896
6_month_return,2011-09-30,0.060038142458671374
6_month_return,2011-10-31,-0.027026774247514842
6_month_return,2011-11-30,-0.01433776047055004
6_month_return,2011-12-31,0.039271780539550036
6_month_return,2012-01-31,0.054310727614548984
6_month_return,2012-02-29,-0.033440038581775071
6_month_return,2012-03-31,-0.014651567246473441
6_month_return,2012-04-30,0.066394800441911692
6_month_return,2012-05-31,0.12065445781098909
6_month_return,2012-06-30,-0.059294598891910535
6_month_return,2012-07-31,0.083925943429869754
6_month_return,2012-08-31,0.13435680673910358
6_month_return,2012-09-30,-0.048361910200222812
6_month_return,2012-10-31,0.0084118369543586743
6_month_return,2012-11-30,-0.032434010856700696
6_month_return,2012-12-31,-0.020498216526439871
6_month_return,2013-01-31,0.034888070558438684
6_month_return,2013-02-28,-0.049786975219878557
6_month_return,2013-03-31,-0.041035666283355796
6_month_return,2013-04-30,0.14178868482735749
6_month_return,2013-05-31,0.02436958998103135
6_month_return,2013-06-30,0.14670571362608192
6_month_return,2013-07-31,-0.0034516687662114443
6_month_return,2013-08-31,-0.057907791006040529
6_month_return,2013-09-30,0.027779413636473863
6_month_return,2013-10-31,0.037162573479732147
6_month_return,2013-11-30,0.019820041186297811
6_month_return,2013-12-31,-0.034038772730101141
6_month_return,2014-01-31,0.080469974591648938
6_month_return,2014-02-28,-0.058820771822586805
6_month_return,2014-03-31,-0.033598975656135233
6_month_return,2014-04-30,-0.0076973094747195027
6_month_return,2014-05-31,-0.02770352335489621
6_month_return,2014-06-30,-0.05904446338506019
6_month_return,2014-07-31,0.1238730476045049
6_month_return,2014-08-31,-0.065357217619926522
6_month_return,2014-09-30,-0.04841359222228659
6_month_return,2014-10-31,0.12598396056162386
6_month_return,2014-11-30,0.040813618276711414
6_month_return,2014-12-31,0.18089241945816073
6_month_return,2015-01-31,-0.06318145440710303
6_month_return,2015-02-28,-0.010664710910542666
6_month_return,2015-03-31,-0.064923660400624444
6_month_return,2015-04-30,0.0003509381273277831
6_month_return,2015-05-31,-0.0072051719720487061
6_month_return,2015-06-30,-0.1015881888327959
6_month_return,2015-07-31,0.063634471770810275
6_month_return,2015-08-31,-0.052482209318651538
6_month_return,2015-09-30,-0.044013122596886098
6_month_return,2015-10-31,0.033200233016700158
6_month_return,2015-11-30,0.20174715639673427
6_month_return,2015-12-31,-0.065191659167286697
6_month_return,2016-01-31,0.018843461889917014
6_month_return,2016-02-29,0.0052772645943369653
6_month_return,2016-03-31,0.046403338298739959
6_month_return,2016-04-30,0.079803814029897155
6_month_return,2016-05-31,0.14364319317178328
6_month_return,2016-06-30,0.021979277204827726
6_month_return,2016-07-31,0.13016746902836579
6_month_return,2016-08-31,0.032206414499544193
6_month_return,2016-09-30,0.024582215773376978
6_month_return,2016-10-31,0.011406334345530435
6_month_return,2016-11-30,0.14213740239635905
6_month_return,2016-12-31,-0.027539962847369443
12_month_return,2010-01-31,-0.057003592123175566
12_month_return,2010-02-28,0.0269229195640188
12_month_return,2010-03-31,-0.037579049992950815
12_month_return,2010-04-30,-0.030559114906383029
12_month_return,2010-05-31,-0.033034832435515395
12_month_return,2010-06-30,0.098069804986222947
12_month_return,2010-07-31,-0.0081444280703012965
12_month_return,2010-08-31,0.12238854043077528
12_month_return,2010-09-30,0.15918283832178304
12_month_return,2010-10-31,0.0089822051201963338
12_month_return,2010-11-30,0.083746126260470538
12_month_return,2010-12-31,-0.020488023780912273
12_month_return,2011-01-31,-0.045688804574204329
12_month_return,2011-02-28,-0.048287937338971784
12_month_return,2011-03-31,0.031263972891840804
12_month_return,2011-04-30,-0.024157038054383944
12_month_return,2011-05-31,0.013668526236414118
12_month_return,2011-06-30,-0.0093747304683723005
12_month_return,2011-07-31,0.02627038346462808
12_month_return,2011-08-31,-0.10018810518566597
12_month_return,2011-09-30,0.13278208263097482
12_month_return,2011-10-31,-0.018695307018206212
12_month_return,2011-11-30,-0.018690324390136674
12_month_return,2011-12-31,0.059476960299267759
12_month_return,2012-01-31,0.077385958944618
12_month_return,2012-02-29,-0.011778887755214953
12_month_return,2012-03-31,-0.049075256348746134
12_month_return,2012-04-30,0.0024619287517529177
12_month_return,2012-05-31,0.016402823583091117
12_month_return,2012-06-30,0.038343934862378234
12_month_return,2012-07-31,-0.003529471001557454
12_month_return,2012-08-31,0.091230977202175462
12_month_return,2012-09-30,-0.0041550489649859849
12_month_return,2012-10-31,0.036662903315580746
12_month_return,2012-11-30,0.05302723055326361
12_month_return,2012-12-31,-0.0031969069367069974
12_month_return,2013-01-31,-0.079557766431117824
12_month_return,2013-02-28,0.066778332378124527
12_month_return,2013-03-31,-0.0077824203988246434
12_month_return,2013-04-30,0.12978465852880175
12_month_return,2013-05-31,-0.035187344256967019
12_month_return,2013-06-30,0.11531718714326385
12_month_return,2013-07-31,0.039263312283863143
12_month_return,2013-08-31,0.032730936855850573
12_month_return,2013-09-30,0.024260186370453466
12_month_return,2013-10-31,-0.0020094968788915983
12_month_return,2013-11-30,-0.019573704481236767
12_month_return,2013-12-31,-0.040229160582649866
12_month_return,2014-01-31,0.13660976699883509
12_month_return,2014-02-28,-0.0017083821532374597
12_month_return,2014-03-31,-0.11593249993996874
12_month_return,2014-04-30,0.049921090809858383
12_month_return,2014-05-31,0.047767075076977882
12_month_return,2014-06-30,0.016337154790025277
12_month_return,2014-07-31,0.096608550705468532
12_month_return,2014-08-31,-0.013357341922206273
12_month_return,2014-09-30,-0.038192002951007151
12_month_return,2014-10-31,0.015435850685517779
12_month_return,2014-11-30,0.030615145189192561
12_month_return,2014-12-31,0.13454451873108617
12_month_return,2015-01-31,-0.12677394492046931
12_month_return,2015-02-28,-0.090043905341099864
12_month_return,2015-03-31,-0.075106651346006539
12_month_return,2015-04-30,0.033559819916140855
12_month_return,2015-05-31,-0.07019166960775125
12_month_return,2015-06-30,-0.027339001083274195
12_month_return,2015-07-31,-0.009184871992840387
12_month_return,2015-08-31,0.035880174657951007
12_month_return,2015-09-30,-0.022730440360858209
12_month_return,2015-10-31,-0.0067338668421099233
12_month_return,2015-11-30,0.14300514705084461
12_month_return,2015-12-31,0.030288179554503789
12_month_return,2016-01-31,0.062428017129146071
12_month_return,2016-02-29,-0.11999428327717898
12_month_return,2016-03-31,-0.016396693051140922
12_month_return,2016-04-30,0.049807122709316969
12_month_return,2016-05-31,0.068062887367465824
12_month_return,2016-06-30,0.011049171995438575
12_month_return,2016-07-31,0.083863602792508762
12_month_return,2016-08-31,0.00022224858338430338
12_month_return,2016-09-30,0.022034803136853704
12_month_return,2016-10-31,-0.019474676116530427
12_month_return,2016-11-30,0.061919393366587201
12_month_return,2016-12-31,-0.043186125133974032
24_month_return,2010-01-31,-0.073061768042918446
24_month_return,2010-02-28,-0.0011848264268706215
24_month_return,2010-03-31,-0.012868589559150916
24_month_return,2010-04-30,0.0900074573656061
24_month_return,2010-05-31,-0.052578411355389328
24_month_return,2010-06-30,0.056400553717112216
24_month_return,2010-07-31,-0.053343175966826493
24_month_return,2010-08-31,0.11342862617719529
24_month_return,2010-09-30,0.16276066936664013
24_month_return,2010-10-31,0.021986180262076355
24_month_return,2010-11-30,0.021720135367629432
24_month_return,2010-12-31,0.061737518503706477
24_month_return,2011-01-31,0.036823037028494994
24_month_return,2011-02-28,0.025721631395893806
24_month_return,2011-03-31,0.021024475358962461
24_month_return,2011-04-30,-0.130443246272582
24_month_return,2011-05-31,0.03999104282862067
24_month_return,2011-06-30,0.031603830727078237
24_month_return,2011-07-31,0.079905581848611892
24_month_return,2011-08-31,0.044643245804477788
24_month_return,2011-09-30,-0.039145055192591656
24_month_return,2011-10-31,-0.061393619848483981
24_month_return,2011-11-30,0.056074569651822663
24_month_return,2011-12-31,-0.032181960010527158
24_month_return,2012-01-31,-0.11254573863916204
24_month_return,2012-02-29,0.12802784273388595
24_month_return,2012-03-31,-0.087401540636308117
24_month_return,2012-04-30,-0.090236806864054692
24_month_return,2012-05-31,-0.011103151030513169
24_month_return,2012-06-30,-0.031325423637727702
24_month_return,2012-07-31,0.050655160811139084
24_month_return,2012-08-31,0.035821606997750742
24_month_return,2012-09-30,-0.046381417107349561
24_month_return,2012-10-31,0.1007588375081151
24_month_return,2012-11-30,0.10428041287835293
24_month_return,2012-12-31,0.059156042705693149
24_month_return,2013-01-31,0.10753083052397645
24_month_return,2013-02-28,0.076820096460893744
24_month_return,2013-03-31,0.014315727007720918
24_month_return,2013-04-30,0.057078113989649043
24_month_return,2013-05-31,-0.053525691309668701
24_month_return,2013-06-30,0.1139873602131086
24_month_return,2013-07-31,0.049646150371015579
24_month_return,2013-08-31,0.041797136771362903
24_month_return,2013-09-30,0.063398990198264976
24_month_return,2013-10-31,-0.030496679611223029
24_month_return,2013-11-30,-0.055430456390442154
24_month_return,2013-12-31,-0.076654995027630596
24_month_return,2014-01-31,0.19134015529317264
24_month_return,2014-02-28,0.01633519391553942
24_month_return,2014-03-31,-0.1197469764416467
24_month_return,2014-04-30,-0.049075646437387897
24_month_return,2014-05-31,0.06772105898868655
24_month_return,2014-06-30,-0.021662533699566281
24_month_return,2014-07-31,-0.029919689655082557
24_month_return,2014-08-31,-0.012312698452180037
24_month_return,2014-09-30,-0.077738431897218838
24_month_return,2014-10-31,0.087380123114613503
24_month_return,2014-11-30,0.012279040329331732
24_month_return,2014-12-31,0.018359964003870494
24_month_return,2015-01-31,-0.051611676623203637
24_month_return,2015-02-28,-0.022730776548339833
24_month_return,2015-03-31,-0.10909770608341224
24_month_return,2015-04-30,0.048376390873368771
24_month_return,2015-05-31,-0.026772304310216224
24_month_return,2015-06-30,0.035285033201629845
24_month_return,2015-07-31,-0.10633787310315071
24_month_return,2015-08-31,0.037632541997710704
24_month_return,2015-09-30,-0.058661351694299764
24_month_return,2015-10-31,0.0047880112201084827
24_month_return,2015-11-30,0.099047601748718184
24_month_return,2015-12-31,0.038516209429987777
24_month_return,2016-01-31,-0.045287739515113876
